date,capital,position,price,total_value,daily_return,cummax,drawdown
2020-06-15,-34.66836,23540,3.96,93183.73164,-0.012473409007577763,102399.0004,-8.999373747792957
2020-06-16,-34.66836,23540,4.02,94596.13164,0.015157152167468269,102399.0004,-7.620063408353346
2020-06-17,-34.66836,23540,4.02,94596.13164,0.0,102399.0004,-7.620063408353346
2020-06-18,-34.66836,23540,4.05,95302.33164,0.007465421553257023,102399.0004,-6.930408238633548
2020-06-19,-34.66836,23540,4.11,96714.73164,0.014820204035880913,102399.0004,-5.551097899193951
2020-06-22,-34.66836,23540,4.11,96714.73164,0.0,102399.0004,-5.551097899193951
2020-06-23,-34.66836,23540,4.13,97185.53164,0.00486792437942607,102399.0004,-5.091327786047414
2020-06-24,-34.66836,23540,4.16,97891.73164,0.00726651372980025,102399.0004,-4.401672616327616
2020-06-29,-34.66836,23540,4.13,97185.53164,-0.007214092428123209,102399.0004,-5.091327786047414
2020-06-30,-34.66836,23540,4.18,98362.53164,0.012110856216333898,102399.0004,-3.9419025031810793
2020-07-01,-34.66836,23540,4.27,100481.13164,0.021538689221155094,102399.0004,-1.8729369940216696
2020-07-02,-34.66836,23540,4.37,102835.13164,0.02342728392464588,102835.13164,0.0
2020-07-03,-34.66836,23540,4.46,104953.73164,0.020601908766127552,104953.73164,0.0
2020-07-06,-34.66836,23540,4.78,112486.53164,0.07177257904309808,112486.53164,0.0
2020-07-07,-34.66836,23540,4.74,111544.93164,-0.008370779917132531,112486.53164,-0.8370779917132538
2020-07-08,-34.66836,23540,4.8,112957.33164,0.012662162047473169,112957.33164,0.0
2020-07-09,-34.66836,23540,4.87,114605.13164,0.014587809184901879,114605.13164,0.0
2020-07-10,-34.66836,23540,4.79,112721.93164,-0.016432073966072935,114605.13164,-1.6432073966072986
2020-07-13,-34.66836,23540,4.89,115075.93164,0.02088324752558335,115075.93164,0.0
2020-07-14,-34.66836,23540,4.84,113898.93164,-0.01022802929531863,115075.93164,-1.0228029295318595
2020-07-15,-34.66836,23540,4.78,112486.53164,-0.012400467499240175,115075.93164,-2.2501664449700858
2020-07-16,-34.66836,23540,4.56,107307.73164,-0.046039289544228645,115075.93164,-6.750499334910271
2020-07-17,-34.66836,23540,4.61,108484.73164,0.010968454761010493,115075.93164,-5.727696405378411
2020-07-20,-34.66836,23540,4.73,111309.53164,0.026038687263143512,115075.93164,-3.2729693745019452
2020-07-21,-34.66836,23540,4.74,111544.93164,0.0021148233806367323,115075.93164,-3.068408788595579
2020-07-22,-34.66836,23540,4.79,112721.93164,0.010551801706227604,115075.93164,-2.045605859063719
2020-07-23,-34.66836,23540,4.77,112251.13164,-0.004176649505116536,115075.93164,-2.4547270308764526
2020-07-24,-34.66836,23540,4.55,107072.33164,-0.0461358377803166,115075.93164,-6.9550599208166375
2020-07-27,-34.66836,23540,4.58,107778.53164,0.006595541436179797,115075.93164,-6.341378163097525
2020-07-28,-34.66836,23540,4.62,108720.13164,0.008736433737519533,115075.93164,-5.5231358194720315
2020-07-29,-34.66836,23540,4.75,111780.33164,0.02814750087070439,115075.93164,-2.863848202689199
2020-07-30,-34.66836,23540,4.71,110838.73164,-0.008423664397709252,115075.93164,-3.682090546314692
2020-07-31,-34.66836,23540,4.75,111780.33164,0.008495225324828493,115075.93164,-2.863848202689199
2020-08-03,-34.66836,23540,4.83,113663.53164,0.016847328795418504,115075.93164,-1.2273635154382263
2020-08-04,-34.66836,23540,4.83,113663.53164,0.0,115075.93164,-1.2273635154382263
2020-08-05,-34.66836,23540,4.83,113663.53164,0.0,115075.93164,-1.2273635154382263
2020-08-06,-34.66836,23540,4.81,113192.73164,-0.004142049725246455,115075.93164,-1.6364846872509726
2020-08-07,-34.66836,23540,4.77,112251.13164,-0.008318555320271592,115075.93164,-2.4547270308764526
2020-08-10,-34.66836,23540,4.78,112486.53164,0.00209708353546878,115075.93164,-2.2501664449700858
2020-08-11,-34.66836,23540,4.73,111309.53164,-0.010463474896415637,115075.93164,-3.2729693745019452
2020-08-12,-34.66836,23540,4.7,110603.33164,-0.006344470141910308,115075.93164,-3.8866511322210586
2020-08-13,-34.66836,23540,4.69,110367.93164,-0.0021283264844698113,115075.93164,-4.091211718127438
2020-08-14,-34.66836,23540,4.78,112486.53164,0.01919579327544607,115075.93164,-2.2501664449700858
2020-08-17,-34.66836,23540,4.88,114840.53164,0.020926949792831273,115075.93164,-0.20456058590636686
2020-08-18,-34.66836,23540,4.87,114605.13164,-0.0020497989397847416,115075.93164,-0.4091211718127337
2020-08-19,-34.66836,23540,4.79,112721.93164,-0.016432073966072935,115075.93164,-2.045605859063719
2020-08-20,-34.66836,23540,4.74,111544.93164,-0.010441623762791674,115075.93164,-3.068408788595579
2020-08-21,-34.66836,23540,4.78,112486.53164,0.00844144136498226,115075.93164,-2.2501664449700858
2020-08-24,-34.66836,23540,4.81,113192.73164,0.006278084937849426,115075.93164,-1.6364846872509726
2020-08-25,-34.66836,23540,4.82,113428.13164,0.002079638830067898,115075.93164,-1.4319241013445931
2020-08-26,-34.66836,23540,4.76,112015.73164,-0.012451937447781503,115075.93164,-2.6592876167828323
2020-08-27,-34.66836,23540,4.8,112957.33164,0.008405962146693424,115075.93164,-1.8410452731573397
2020-08-28,-34.66836,23540,4.92,115782.13164,0.02500767288840322,115782.13164,0.0
2020-08-31,-34.66836,23540,4.87,114605.13164,-0.010165644588921774,115782.13164,-1.016564458892182
2020-09-01,-34.66836,23540,4.91,115546.73164,0.008216036983036412,115782.13164,-0.20331289177844394
2020-09-02,-34.66836,23540,4.9,115311.33164,-0.0020372709522706867,115782.13164,-0.40662578355687534
2020-09-03,-34.66836,23540,4.88,114840.53164,-0.004082859796206595,115782.13164,-0.8132515671137507
2020-09-04,-34.66836,23540,4.83,113663.53164,-0.010248994698924263,115782.13164,-1.8298160260059328
2020-09-07,-34.66836,23540,4.73,111309.53164,-0.020710248626232164,115782.13164,-3.8629449437902967
2020-09-08,-34.66836,23540,4.76,112015.73164,0.006344470141910197,115782.13164,-3.2530062684549903
2020-09-09,-34.66836,23540,4.65,109426.33164,-0.02311639590340664,115782.13164,-5.4894480780177854
2020-09-10,-34.66836,23540,4.65,109426.33164,0.0,115782.13164,-5.4894480780177854
2020-09-11,110323.7706,0,4.69,110323.7706,0.008201307185846884,115782.13164,-4.714338009401676
2020-09-14,110323.7706,0,4.71,110323.7706,0.0,115782.13164,-4.714338009401676
2020-09-15,110323.7706,0,4.75,110323.7706,0.0,115782.13164,-4.714338009401676
2020-09-16,110323.7706,0,4.72,110323.7706,0.0,115782.13164,-4.714338009401676
2020-09-17,110323.7706,0,4.69,110323.7706,0.0,115782.13164,-4.714338009401676
2020-09-18,110323.7706,0,4.81,110323.7706,0.0,115782.13164,-4.714338009401676
2020-09-21,110323.7706,0,4.76,110323.7706,0.0,115782.13164,-4.714338009401676
2020-09-22,110323.7706,0,4.7,110323.7706,0.0,115782.13164,-4.714338009401676
2020-09-23,110323.7706,0,4.71,110323.7706,0.0,115782.13164,-4.714338009401676
2020-09-24,110323.7706,0,4.64,110323.7706,0.0,115782.13164,-4.714338009401676
2020-09-25,110323.7706,0,4.64,110323.7706,0.0,115782.13164,-4.714338009401676
2020-09-28,110323.7706,0,4.65,110323.7706,0.0,115782.13164,-4.714338009401676
2020-09-29,110323.7706,0,4.66,110323.7706,0.0,115782.13164,-4.714338009401676
2020-09-30,110323.7706,0,4.65,110323.7706,0.0,115782.13164,-4.714338009401676
2020-10-09,110323.7706,0,4.74,110323.7706,0.0,115782.13164,-4.714338009401676
2020-10-12,110323.7706,0,4.89,110323.7706,0.0,115782.13164,-4.714338009401676
2020-10-13,110323.7706,0,4.9,110323.7706,0.0,115782.13164,-4.714338009401676
2020-10-14,110323.7706,0,4.88,110323.7706,0.0,115782.13164,-4.714338009401676
2020-10-15,110323.7706,0,4.87,110323.7706,0.0,115782.13164,-4.714338009401676
2020-10-16,-43.30858,22747,4.85,110279.64142,-0.0003999970247572371,115782.13164,-4.752451990699941
2020-10-19,-43.30858,22747,4.82,109597.23142,-0.006187996181462374,115782.13164,-5.341843454075147
2020-10-20,-43.30858,22747,4.85,110279.64142,0.006226525899955204,115782.13164,-4.752451990699941
2020-10-21,-43.30858,22747,4.86,110507.11142,0.0020626653938207173,115782.13164,-4.5559881695748725
2020-10-22,-43.30858,22747,4.84,110052.17142,-0.004116839126044436,115782.13164,-4.94891581182501
2020-10-23,-43.30858,22747,4.79,108914.82142,-0.0103346438813956,115782.13164,-5.931234917450354
2020-10-26,-43.30858,22747,4.75,108004.94142,-0.008354051249749417,115782.13164,-6.717090201950615
2020-10-27,-43.30858,22747,4.76,108232.41142,0.0021061073411023923,115782.13164,-6.520626380825546
2020-10-28,-43.30858,22747,4.8,109142.29142,0.008406723901486002,115782.13164,-5.734771096325285
2020-10-29,-43.30858,22747,4.85,110279.64142,0.010420800087687976,115782.13164,-4.752451990699941
2020-10-30,-43.30858,22747,4.76,108232.41142,-0.018563988544387122,115782.13164,-6.520626380825546
2020-11-02,-43.30858,22747,4.79,108914.82142,0.006305042926114446,115782.13164,-5.931234917450354
2020-11-03,-43.30858,22747,4.84,110052.17142,0.01044256406218702,115782.13164,-4.94891581182501
2020-11-04,-43.30858,22747,4.87,110734.58142,0.00620078632883736,115782.13164,-4.359524348449804
2020-11-05,-43.30858,22747,4.95,112554.34142,0.01643352940575915,115782.13164,-2.7878137794492672
2020-11-06,-43.30858,22747,4.95,112554.34142,0.0,115782.13164,-2.7878137794492672
2020-11-09,-43.30858,22747,5.05,114829.04142,0.020209793521085873,115782.13164,-0.8231755681985928
2020-11-10,-43.30858,22747,5.02,114146.63142,-0.00594283459620637,115782.13164,-1.4125670315737864
2020-11-11,-43.30858,22747,4.97,113009.28142,-0.009963938364638603,115782.13164,-2.39488613719913
2020-11-12,-43.30858,22747,4.97,113009.28142,0.0,115782.13164,-2.39488613719913
2020-11-13,-43.30858,22747,4.92,111871.93142,-0.010064217608578896,115782.13164,-3.377205242824473
2020-11-16,-43.30858,22747,4.97,113009.28142,0.010166535837573543,115782.13164,-2.39488613719913
2020-11-17,-43.30858,22747,4.96,112781.81142,-0.0020128435217158236,115782.13164,-2.5913499583241983
2020-11-18,-43.30858,22747,4.96,112781.81142,0.0,115782.13164,-2.5913499583241983
2020-11-19,-43.30858,22747,5.0,113691.69142,0.008067612929283596,115782.13164,-1.8054946738239237
2020-11-20,-43.30858,22747,5.01,113919.16142,0.0020007618600701438,115782.13164,-1.609030852698855
2020-11-23,-43.30858,22747,5.07,115283.98142,0.011980600831216881,115782.13164,-0.4302479259484554
2020-11-24,-43.30858,22747,5.04,114601.57142,-0.005919382654853478,115782.13164,-1.0196393893236615
2020-11-25,-43.30858,22747,4.98,113236.75142,-0.011909260781408526,115782.13164,-2.198422316074061
2020-11-26,-43.30858,22747,4.99,113464.22142,0.002008800121404919,115782.13164,-2.0019584949489926
2020-11-27,-43.30858,22747,5.06,115056.51142,0.014033410533052182,115782.13164,-0.6267117470735242
2020-11-30,-43.30858,22747,5.03,114374.10142,-0.0059310854429518445,115782.13164,-1.2161032104487177
2020-12-01,-43.30858,22747,5.14,116876.27142,0.021877068050673687,116876.27142,0.0
2020-12-02,-43.30858,22747,5.13,116648.80142,-0.001946246207517821,116876.27142,-0.19462462075178438
2020-12-03,-43.30858,22747,5.13,116648.80142,0.0,116876.27142,-0.19462462075178438
2020-12-04,-43.30858,22747,5.14,116876.27142,0.0019500414683299994,116876.27142,0.0
2020-12-07,-43.30858,22747,5.1,115966.39142,-0.007784984830071395,116876.27142,-0.7784984830071375
2020-12-08,-43.30858,22747,5.08,115511.45142,-0.003923033168742207,116876.27142,-1.1677477245107064
2020-12-09,-43.30858,22747,5.02,114146.63142,-0.011815451915996644,116876.27142,-2.3354954490214004
2020-12-10,-43.30858,22747,5.01,113919.16142,-0.001992787672927765,116876.27142,-2.5301200697731843
2020-12-11,-43.30858,22747,4.95,112554.34142,-0.011980600831217103,116876.27142,-3.6978677942838907
2020-12-14,-43.30858,22747,5.0,113691.69142,0.010104896760543047,116876.27142,-2.724744690524969
2020-12-15,-43.30858,22747,5.01,113919.16142,0.0020007618600701438,116876.27142,-2.5301200697731843
2020-12-16,-43.30858,22747,5.02,114146.63142,0.0019967668052027765,116876.27142,-2.3354954490214004
2020-12-17,-43.30858,22747,5.09,115738.92142,0.01394951371049391,116876.27142,-0.9731231037589219
2020-12-18,-43.30858,22747,5.07,115283.98142,-0.0039307433870848785,116876.27142,-1.3623723452624907
2020-12-21,-43.30858,22747,5.11,116193.86142,0.007892510206471304,116876.27142,-0.5838738622553532
2020-12-22,114328.334456,0,5.03,114328.334456,-0.016055297080254327,116876.27142,-2.1800293019648826
2020-12-23,-40.824916,22549,5.07,114282.605084,-0.00039998284080311475,116876.27142,-2.219155611731962
2020-12-24,-40.824916,22549,5.07,114282.605084,0.0,116876.27142,-2.219155611731962
2020-12-25,-40.824916,22549,5.12,115410.055084,0.009865455894808361,116876.27142,-1.2545030040623772
2020-12-28,-40.824916,22549,5.13,115635.545084,0.0019538158944285566,116876.27142,-1.0615724825284703
2020-12-29,-40.824916,22549,5.11,115184.565084,-0.0039000118836504116,116876.27142,-1.4474335255962967
2020-12-30,-40.824916,22549,5.18,116762.995084,0.013703485348483202,116876.27142,-0.09691987485889794
2020-12-31,-40.824916,22549,5.29,119243.385084,0.02124294600541554,119243.385084,0.0
2021-01-04,-40.824916,22549,5.33,120145.345084,0.007564025454029455,120145.345084,0.0
2021-01-05,-40.824916,22549,5.43,122400.245084,0.01876810123957351,122400.245084,0.0
2021-01-06,-40.824916,22549,5.48,123527.695084,0.009211174366736463,123527.695084,0.0
2021-01-07,-40.824916,22549,5.6,126233.575084,0.021905047270249556,126233.575084,0.0
2021-01-08,-40.824916,22549,5.57,125557.105084,-0.005358875398639773,126233.575084,-0.5358875398639829
2021-01-11,-40.824916,22549,5.51,124204.165084,-0.010775495334133911,126233.575084,-1.6076626195919486
2021-01-12,-40.824916,22549,5.67,127812.005084,0.029047657118100645,127812.005084,0.0
2021-01-13,-40.824916,22549,5.65,127361.025084,-0.003528463540679261,127812.005084,-0.35284635406792936
2021-01-14,-40.824916,22549,5.54,124880.635084,-0.019475267244151606,127812.005084,-2.293501301441495
2021-01-15,-40.824916,22549,5.53,124655.145084,-0.0018056442445886223,127812.005084,-2.4699244784754484
2021-01-18,-40.824916,22549,5.51,124204.165084,-0.003617820986820175,127812.005084,-2.8227708325433776
2021-01-19,-40.824916,22549,5.44,122625.735084,-0.012708349989168921,127812.005084,-4.0577330717810955
2021-01-20,-40.824916,22549,5.47,123302.205084,0.0055165418542577616,127812.005084,-3.5284635406792138
2021-01-21,-40.824916,22549,5.56,125331.615084,0.01645882973964219,127812.005084,-1.9406549473735657
2021-01-22,-40.824916,22549,5.57,125557.105084,0.0017991470057165948,127812.005084,-1.7642317703396124
2021-01-25,-40.824916,22549,5.63,126910.045084,0.010775495334133911,127812.005084,-0.7056927081358472
2021-01-26,-40.824916,22549,5.51,124204.165084,-0.021321243706193815,127812.005084,-2.8227708325433776
2021-01-27,-40.824916,22549,5.52,124429.655084,0.0018154785698814013,127812.005084,-2.646347655509413
2021-01-28,-40.824916,22549,5.39,121498.285084,-0.02355845154453806,127812.005084,-4.939848956950897
2021-01-29,-40.824916,22549,5.35,120596.325084,-0.007423643875931418,127812.005084,-5.645541665086744
2021-02-01,-40.824916,22549,5.41,121949.265084,0.011218749817273777,127812.005084,-4.587002602882979
2021-02-02,-40.824916,22549,5.49,123753.185084,0.014792381067302296,127812.005084,-3.175617186611296
2021-02-03,-40.824916,22549,5.49,123753.185084,0.0,127812.005084,-3.175617186611296
2021-02-04,-40.824916,22549,5.47,123302.205084,-0.003644189033954026,127812.005084,-3.5284635406792138
2021-02-05,-40.824916,22549,5.48,123527.695084,0.0018287588599603666,127812.005084,-3.3520403636452487
2021-02-08,-40.824916,22549,5.55,125106.125084,0.012777944240978778,127812.005084,-2.1170781244075303
2021-02-09,-40.824916,22549,5.69,128262.985084,0.025233456778238406,128262.985084,0.0
2021-02-10,-40.824916,22549,5.81,130968.865084,0.021096343564964704,130968.865084,0.0
2021-02-18,-40.824916,22549,5.76,129841.415084,-0.008608534549619073,130968.865084,-0.8608534549619061
2021-02-19,-40.824916,22549,5.8,130743.375084,0.006946627926201376,130968.865084,-0.17217069099238347
2021-02-22,-40.824916,22549,5.59,126008.085084,-0.036218202237456865,130968.865084,-3.787755201832347
2021-02-23,-40.824916,22549,5.57,125557.105084,-0.00357897669581575,130968.865084,-4.1320965838171135
2021-02-24,-40.824916,22549,5.43,122400.245084,-0.025142822446312385,130968.865084,-6.542486257710427
2021-02-25,-40.824916,22549,5.48,123527.695084,0.009211174366736463,130968.865084,-5.681632802748521
2021-02-26,-40.824916,22549,5.33,120145.345084,-0.027381309087812,130968.865084,-8.264193167634216
2021-03-01,-40.824916,22549,5.42,122174.755084,0.016891291115616047,130968.865084,-6.714656948702799
2021-03-02,-40.824916,22549,5.35,120596.325084,-0.012919444765121635,130968.865084,-7.919851785649461
2021-03-03,122802.068264,0,5.45,122802.068264,0.018290301785428564,130968.865084,-6.235678086362002
2021-03-04,122802.068264,0,5.29,122802.068264,0.0,130968.865084,-6.235678086362002
2021-03-05,122802.068264,0,5.27,122802.068264,0.0,130968.865084,-6.235678086362002
2021-03-08,122802.068264,0,5.08,122802.068264,0.0,130968.865084,-6.235678086362002
2021-03-09,122802.068264,0,4.98,122802.068264,0.0,130968.865084,-6.235678086362002
2021-03-10,122802.068264,0,5.0,122802.068264,0.0,130968.865084,-6.235678086362002
2021-03-11,122802.068264,0,5.13,122802.068264,0.0,130968.865084,-6.235678086362002
2021-03-12,122802.068264,0,5.14,122802.068264,0.0,130968.865084,-6.235678086362002
2021-03-15,122802.068264,0,5.04,122802.068264,0.0,130968.865084,-6.235678086362002
2021-03-16,122802.068264,0,5.07,122802.068264,0.0,130968.865084,-6.235678086362002
2021-03-17,122802.068264,0,5.1,122802.068264,0.0,130968.865084,-6.235678086362002
2021-03-18,122802.068264,0,5.14,122802.068264,0.0,130968.865084,-6.235678086362002
2021-03-19,122802.068264,0,5.0,122802.068264,0.0,130968.865084,-6.235678086362002
2021-03-22,122802.068264,0,5.05,122802.068264,0.0,130968.865084,-6.235678086362002
2021-03-23,122802.068264,0,5.01,122802.068264,0.0,130968.865084,-6.235678086362002
2021-03-24,122802.068264,0,4.93,122802.068264,0.0,130968.865084,-6.235678086362002
2021-03-25,122802.068264,0,4.93,122802.068264,0.0,130968.865084,-6.235678086362002
2021-03-26,122802.068264,0,5.03,122802.068264,0.0,130968.865084,-6.235678086362002
2021-03-29,122802.068264,0,5.04,122802.068264,0.0,130968.865084,-6.235678086362002
2021-03-30,122802.068264,0,5.09,122802.068264,0.0,130968.865084,-6.235678086362002
2021-03-31,122802.068264,0,5.05,122802.068264,0.0,130968.865084,-6.235678086362002
2021-04-01,122802.068264,0,5.11,122802.068264,0.0,130968.865084,-6.235678086362002
2021-04-02,122802.068264,0,5.16,122802.068264,0.0,130968.865084,-6.235678086362002
2021-04-06,122802.068264,0,5.13,122802.068264,0.0,130968.865084,-6.235678086362002
2021-04-07,122802.068264,0,5.1,122802.068264,0.0,130968.865084,-6.235678086362002
2021-04-08,122802.068264,0,5.11,122802.068264,0.0,130968.865084,-6.235678086362002
2021-04-09,122802.068264,0,5.04,122802.068264,0.0,130968.865084,-6.235678086362002
2021-04-12,122802.068264,0,4.95,122802.068264,0.0,130968.865084,-6.235678086362002
2021-04-13,122802.068264,0,4.95,122802.068264,0.0,130968.865084,-6.235678086362002
2021-04-14,122802.068264,0,4.98,122802.068264,0.0,130968.865084,-6.235678086362002
2021-04-15,122802.068264,0,4.95,122802.068264,0.0,130968.865084,-6.235678086362002
2021-04-16,122802.068264,0,4.96,122802.068264,0.0,130968.865084,-6.235678086362002
2021-04-19,122802.068264,0,5.09,122802.068264,0.0,130968.865084,-6.235678086362002
2021-04-20,122802.068264,0,5.08,122802.068264,0.0,130968.865084,-6.235678086362002
2021-04-21,122802.068264,0,5.09,122802.068264,0.0,130968.865084,-6.235678086362002
2021-04-22,122802.068264,0,5.09,122802.068264,0.0,130968.865084,-6.235678086362002
2021-04-23,122802.068264,0,5.14,122802.068264,0.0,130968.865084,-6.235678086362002
2021-04-26,122802.068264,0,5.08,122802.068264,0.0,130968.865084,-6.235678086362002
2021-04-27,-48.392272,24126,5.09,122752.947728,-0.0003999976278444839,130968.865084,-6.273183592703909
2021-04-28,-48.392272,24126,5.13,123717.987728,0.007861644203757567,130968.865084,-5.536336709758833
2021-04-29,-48.392272,24126,5.17,124683.027728,0.0078003208565087245,130968.865084,-4.7994898268137485
2021-04-30,-48.392272,24126,5.13,123717.987728,-0.0077399467881488215,130968.865084,-5.536336709758833
2021-05-06,-48.392272,24126,5.06,122029.167728,-0.013650561498890101,130968.865084,-6.825818754912715
2021-05-07,-48.392272,24126,5.0,120581.607728,-0.011862409839806243,130968.865084,-7.9310890793303335
2021-05-10,-48.392272,24126,5.0,120581.607728,0.0,130968.865084,-7.9310890793303335
2021-05-11,-48.392272,24126,5.03,121305.387728,0.006002407942948151,130968.865084,-7.378453917121525
2021-05-12,-48.392272,24126,5.06,122029.167728,0.00596659401166022,130968.865084,-6.825818754912715
2021-05-13,-48.392272,24126,5.0,120581.607728,-0.011862409839806243,130968.865084,-7.9310890793303335
2021-05-14,-48.392272,24126,5.13,123717.987728,0.02601043441944162,130968.865084,-5.536336709758833
2021-05-17,-48.392272,24126,5.19,125165.547728,0.011700481284762976,130968.865084,-4.431066385341206
2021-05-18,-48.392272,24126,5.19,125165.547728,0.0,130968.865084,-4.431066385341206
2021-05-19,-48.392272,24126,5.18,124924.287728,-0.0019275272179872793,130968.865084,-4.615278106077483
2021-05-20,-48.392272,24126,5.19,125165.547728,0.00193124975445369,130968.865084,-4.431066385341206
2021-05-21,-48.392272,24126,5.14,123959.247728,-0.009637636089936175,130968.865084,-5.352124989022557
2021-05-24,-48.392272,24126,5.16,124441.767728,0.0038925696052849457,130968.865084,-4.983701547550014
2021-05-25,-48.392272,24126,5.33,128543.187728,0.03295854820195676,130968.865084,-1.8521022950334296
2021-05-26,-48.392272,24126,5.33,128543.187728,0.0,130968.865084,-1.8521022950334296
2021-05-27,-48.392272,24126,5.35,129025.707728,0.0037537578500155266,130968.865084,-1.483678853560898
2021-05-28,-48.392272,24126,5.33,128543.187728,-0.0037397198472818305,130968.865084,-1.8521022950334296
2021-05-31,-48.392272,24126,5.34,128784.447728,0.0018768789250076523,130968.865084,-1.667890574297164
2021-06-01,-48.392272,24126,5.35,129025.707728,0.0018733628497560328,130968.865084,-1.483678853560898
2021-06-02,-48.392272,24126,5.3,127819.407728,-0.009349299618204743,130968.865084,-2.404737457242238
2021-06-03,-48.392272,24126,5.26,126854.367728,-0.007550027160614148,130968.865084,-3.1415843401873236
2021-06-04,-48.392272,24126,5.3,127819.407728,0.007607463718310781,130968.865084,-2.404737457242238
2021-06-07,-48.392272,24126,5.29,127578.147728,-0.0018875067901535925,130968.865084,-2.588949177978515
2021-06-08,-48.392272,24126,5.25,126613.107728,-0.007564304837357261,130968.865084,-3.325796060923589
2021-06-09,-48.392272,24126,5.26,126854.367728,0.0019054899159278715,130968.865084,-3.1415843401873236
2021-06-10,-48.392272,24126,5.29,127578.147728,0.00570559778873303,130968.865084,-2.588949177978515
2021-06-11,-48.392272,24126,5.24,126371.847728,-0.009455381046696743,130968.865084,-3.5100077816598656
2021-06-15,-48.392272,24126,5.18,124924.287728,-0.011454766437503539,130968.865084,-4.615278106077483
2021-06-16,-48.392272,24126,5.11,123235.467728,-0.013518748281175608,130968.865084,-5.904760151231366
2021-06-17,-48.392272,24126,5.12,123476.727728,0.0019577156191146194,130968.865084,-5.7205484304951
2021-06-18,-48.392272,24126,5.13,123717.987728,0.001953890457248475,130968.865084,-5.536336709758833
2021-06-21,123427.31768,0,5.12,123427.31768,-0.0023494566419803853,130968.865084,-5.758274990901891
2021-06-22,123427.31768,0,5.15,123427.31768,0.0,130968.865084,-5.758274990901891
2021-06-23,123427.31768,0,5.18,123427.31768,0.0,130968.865084,-5.758274990901891
2021-06-24,123427.31768,0,5.19,123427.31768,0.0,130968.865084,-5.758274990901891
2021-06-25,123427.31768,0,5.27,123427.31768,0.0,130968.865084,-5.758274990901891
2021-06-28,123427.31768,0,5.28,123427.31768,0.0,130968.865084,-5.758274990901891
2021-06-29,123427.31768,0,5.23,123427.31768,0.0,130968.865084,-5.758274990901891
2021-06-30,123427.31768,0,5.26,123427.31768,0.0,130968.865084,-5.758274990901891
2021-07-01,123427.31768,0,5.25,123427.31768,0.0,130968.865084,-5.758274990901891
2021-07-02,123427.31768,0,5.11,123427.31768,0.0,130968.865084,-5.758274990901891
2021-07-05,123427.31768,0,5.12,123427.31768,0.0,130968.865084,-5.758274990901891
2021-07-06,123427.31768,0,5.13,123427.31768,0.0,130968.865084,-5.758274990901891
2021-07-07,123427.31768,0,5.18,123427.31768,0.0,130968.865084,-5.758274990901891
2021-07-08,123427.31768,0,5.14,123427.31768,0.0,130968.865084,-5.758274990901891
2021-07-09,123427.31768,0,5.11,123427.31768,0.0,130968.865084,-5.758274990901891
2021-07-12,123427.31768,0,5.18,123427.31768,0.0,130968.865084,-5.758274990901891
2021-07-13,123427.31768,0,5.2,123427.31768,0.0,130968.865084,-5.758274990901891
2021-07-14,123427.31768,0,5.14,123427.31768,0.0,130968.865084,-5.758274990901891
2021-07-15,123427.31768,0,5.21,123427.31768,0.0,130968.865084,-5.758274990901891
2021-07-16,123427.31768,0,5.16,123427.31768,0.0,130968.865084,-5.758274990901891
2021-07-19,123427.31768,0,5.18,123427.31768,0.0,130968.865084,-5.758274990901891
2021-07-20,123427.31768,0,5.17,123427.31768,0.0,130968.865084,-5.758274990901891
2021-07-21,123427.31768,0,5.2,123427.31768,0.0,130968.865084,-5.758274990901891
2021-07-22,123427.31768,0,5.21,123427.31768,0.0,130968.865084,-5.758274990901891
2021-07-23,-49.2532,23920,5.16,123377.9468,-0.00039999961862569045,130968.865084,-5.795971644964155
2021-07-26,119024.69816,0,4.98,119024.69816,-0.035283847339887875,130968.865084,-9.119852200245706
2021-07-27,119024.69816,0,4.81,119024.69816,0.0,130968.865084,-9.119852200245706
2021-07-28,119024.69816,0,4.82,119024.69816,0.0,130968.865084,-9.119852200245706
2021-07-29,119024.69816,0,4.91,119024.69816,0.0,130968.865084,-9.119852200245706
2021-07-30,119024.69816,0,4.87,119024.69816,0.0,130968.865084,-9.119852200245706
2021-08-02,119024.69816,0,4.99,119024.69816,0.0,130968.865084,-9.119852200245706
2021-08-03,119024.69816,0,5.0,119024.69816,0.0,130968.865084,-9.119852200245706
2021-08-04,119024.69816,0,5.04,119024.69816,0.0,130968.865084,-9.119852200245706
2021-08-05,119024.69816,0,5.01,119024.69816,0.0,130968.865084,-9.119852200245706
2021-08-06,119024.69816,0,4.99,119024.69816,0.0,130968.865084,-9.119852200245706
2021-08-09,119024.69816,0,5.05,119024.69816,0.0,130968.865084,-9.119852200245706
2021-08-10,119024.69816,0,5.11,119024.69816,0.0,130968.865084,-9.119852200245706
2021-08-11,119024.69816,0,5.08,119024.69816,0.0,130968.865084,-9.119852200245706
2021-08-12,119024.69816,0,5.05,119024.69816,0.0,130968.865084,-9.119852200245706
2021-08-13,119024.69816,0,5.02,119024.69816,0.0,130968.865084,-9.119852200245706
2021-08-16,119024.69816,0,5.02,119024.69816,0.0,130968.865084,-9.119852200245706
2021-08-17,119024.69816,0,4.9,119024.69816,0.0,130968.865084,-9.119852200245706
2021-08-18,119024.69816,0,4.96,119024.69816,0.0,130968.865084,-9.119852200245706
2021-08-19,119024.69816,0,4.92,119024.69816,0.0,130968.865084,-9.119852200245706
